,x
2931,YJL141C
2932,YJL141C
2933,YJL143W
2934,YJL144W
2935,YJL145W
2936,YJL146W
2937,YJL147C
2938,YJL148W
2939,YJL149W
2940,YJL149W
2941,YJL151C
2942,YJL153C
2943,YJL154C
2944,YJL155C
2945,YJL156C
2946,YJL156W-A
2947,YJL157C
2948,YJL158C
2949,YJL159W
2950,YJL160C
2951,YJL161W
2952,YJL162C
2953,YJL163C
2954,YJL164C
2955,YJL165C
2956,YJL166W
2957,YJL167W
2958,YJL168C
2959,YJL170C
2960,YJL171C
2961,YJL172W
2962,YJL173C
2963,YJL174W
2964,YJL176C
2965,YJL177W
2966,YJL178C
2967,YJL179W
2968,YJL180C
2969,YJL181W
2970,YJL183W
2971,YJL184W
2972,YJL185C
2973,YJL186W
2974,YJL187C
2975,YJL188C
2976,YJL190C
2977,YJL191W
2978,YJL192C
2979,YJL193W
2980,YJL194W
2981,YJL196C
2982,YJL197W
2983,YJL198W
2984,YJL199C
2985,YJL200C
2986,YJL201W
2987,YJL202C
2988,YJL203W
2989,YJL204C
2990,YJL205C
2991,YJL206C
2992,YJL207C
2993,YJL208C
2994,YJL209W
2995,YJL210W
2996,YJL212C
2997,YJL213W
2998,YJL214W
2999,YJL216C
3000,YJL217W
3001,YJL218W
3002,YJL219W
3003,YJL222W
3004,YJR001W
3005,YJR002W
3006,YJR003C
3007,YJR004C
3008,YJR005C-A
3009,YJR005W
3010,YJR006W
3011,YJR007W
3012,YJR008W
3013,YJR009C
3014,YJR010C-A
3015,YJR010W
3016,YJR011C
3017,YJR012C
3018,YJR013W
3019,YJR014W
3020,YJR015W
3021,YJR016C
3022,YJR017C
3023,YJR019C
3024,YJR021C
3025,YJR024C
3026,YJR025C
3027,YJR027W
3028,YJR027W
3029,YJR030C
3030,YJR031C
3031,YJR032W
3032,YJR033C
3033,YJR034W
3034,YJR035W
3035,YJR036C
3036,YJR039W
3037,YJR040W
3038,YJR041C
3039,YJR042W
3040,YJR043C
3041,YJR044C
3042,YJR045C
3043,YJR046W
3044,YJR047C
3045,YJR048W
3046,YJR049C
3047,YJR050W
3048,YJR051W
3049,YJR052W
3050,YJR053W
3051,YJR054W
3052,YJR055W
3053,YJR056C
3054,YJR057W
3055,YJR058C
3056,YJR059W
3057,YJR060W
3058,YJR061W
3059,YJR062C
3060,YJR063W
3061,YJR064W
3062,YJR065C
3063,YJR066W
3064,YJR067C
3065,YJR068W
3066,YJR069C
3067,YJR070C
3068,YJR072C
3069,YJR073C
3070,YJR074W
3071,YJR075W
3072,YJR076C
3073,YJR077C
3074,YJR078W
3075,YJR078W
3076,YJR080C
3077,YJR082C
3078,YJR083C
3079,YJR084W
3080,YJR085C
3081,YJR088C
3082,YJR089W
3083,YJR090C
3084,YJR091C
3085,YJR092W
3086,YJR093C
3087,YJR094C
3088,YJR094W-A
3089,YJR095W
3090,YJR096W
3091,YJR097W
3092,YJR098C
3093,YJR099W
3094,YJR100C
3095,YJR101W
3096,YJR102C
3097,YJR103W
3098,YJR104C
3099,YJR105W
3100,YJR106W
3101,YJR107W
3102,YJR108W
3103,YJR109C
3104,YJR110W
3105,YJR111C
3106,YJR112W
3107,YJR112W-A
3108,YJR113C
3109,YJR115W
3110,YJR116W
3111,YJR117W
3112,YJR118C
3113,YJR119C
3114,YJR120W
3115,YJR121W
3116,YJR122W
3117,YJR123W
3118,YJR124C
3119,YJR125C
3120,YJR126C
3121,YJR127C
3122,YJR129C
3123,YJR130C
3124,YJR131W
3125,YJR132W
3126,YJR133W
3127,YJR134C
3128,YJR135C
3129,YJR135W-A
3130,YJR136C
3131,YJR137C
3132,YJR138W
3133,YJR139C
3134,YJR140C
3135,YJR141W
3136,YJR142W
3137,YJR143C
3138,YJR144W
3139,YJR145C
3140,YJR147W
3141,YJR147W
3142,YJR148W
3143,YJR149W
3144,YJR150C
3145,YJR151C
3146,YJR152W
3147,YJR153W
3148,YJR154W
3149,YJR155W
3150,YJR156C
3151,YJR160C
3152,YJR161C
3153,YKL001C
3154,YKL002W
3155,YKL003C
3156,YKL004W
3157,YKL005C
3158,YKL006C-A
3159,YKL006W
3160,YKL007W
3161,YKL008C
3162,YKL009W
3163,YKL010C
3164,YKL011C
3165,YKL012W
3166,YKL013C
3167,YKL014C
3168,YKL015W
3169,YKL016C
3170,YKL017C
3171,YKL018C-A
3172,YKL018W
3173,YKL019W
3174,YKL020C
3175,YKL021C
3176,YKL022C
3177,YKL023C-A
3178,YKL023W
3179,YKL024C
3180,YKL025C
3181,YKL026C
3182,YKL027W
3183,YKL028W
3184,YKL029C
3185,YKL030W
3186,YKL032C
3187,YKL033W
3188,YKL033W-A
3189,YKL034W
3190,YKL035W
3191,YKL037W
3192,YKL038W
3193,YKL039W
3194,YKL040C
3195,YKL041W
3196,YKL042W
3197,YKL043W
3198,YKL044W
3199,YKL045W
3200,YKL046C
3201,YKL047W
3202,YKL048C
3203,YKL049C
3204,YKL050C
3205,YKL051W
3206,YKL052C
3207,YKL053C-A
3208,YKL054C
3209,YKL055C
3210,YKL056C
3211,YKL057C
3212,YKL058W
3213,YKL059C
3214,YKL060C
3215,YKL061W
3216,YKL062W
3217,YKL063C
3218,YKL064W
3219,YKL065C
3220,YKL065W-A
3221,YKL066W
3222,YKL067W
3223,YKL068W
3224,YKL068W-A
3225,YKL069W
3226,YKL070W
3227,YKL071W
3228,YKL072W
3229,YKL073W
3230,YKL074C
3231,YKL075C
3232,YKL075C
3233,YKL077W
3234,YKL078W
3235,YKL079W
3236,YKL080W
3237,YKL081W
3238,YKL082C
3239,YKL084W
3240,YKL085W
3241,YKL086W
3242,YKL087C
3243,YKL088W
3244,YKL089W
3245,YKL090W
3246,YKL091C
3247,YKL092C
3248,YKL093W
3249,YKL094W
3250,YKL095W
3251,YKL096W
3252,YKL096W-A
3253,YKL098W
3254,YKL099C
3255,YKL100C
3256,YKL101W
3257,YKL102C
3258,YKL103C
3259,YKL104C
3260,YKL105C
3261,YKL106W
3262,YKL107W
3263,YKL108W
3264,YKL109W
3265,YKL110C
3266,YKL112W
3267,YKL113C
3268,YKL114C
3269,YKL116C
3270,YKL116C
3271,YKL117W
3272,YKL119C
3273,YKL120W
3274,YKL121W
3275,YKL122C
3276,YKL124W
3277,YKL124W
3278,YKL125W
3279,YKL126W
3280,YKL127W
3281,YKL128C
3282,YKL129C
3283,YKL130C
3284,YKL132C
3285,YKL133C
3286,YKL134C
3287,YKL135C
3288,YKL136W
3289,YKL137W
3290,YKL138C
3291,YKL138C-A
3292,YKL139W
3293,YKL140W
3294,YKL141W
3295,YKL142W
3296,YKL143W
3297,YKL144C
3298,YKL145W
3299,YKL145W
3300,YKL146W
3301,YKL148C
3302,YKL149C
3303,YKL150W
3304,YKL151C
3305,YKL152C
3306,YKL153W
3307,YKL154W
3308,YKL155C
3309,YKL156W
3310,YKL157W
3311,YKL159C
3312,YKL160W
3313,YKL161C
3314,YKL162C
3315,YKL162C-A
3316,YKL163W
3317,YKL164C
3318,YKL165C
3319,YKL165C-A
3320,YKL166C
3321,YKL167C
3322,YKL168C
3323,YKL169C
3324,YKL171W
3325,YKL172W
3326,YKL173W
3327,YKL174C
3328,YKL175W
3329,YKL176C
3330,YKL178C
3331,YKL179C
3332,YKL180W
3333,YKL181W
3334,YKL182W
3335,YKL183W
3336,YKL184W
3337,YKL185W
3338,YKL186C
3339,YKL187C
3340,YKL188C
3341,YKL189W
3342,YKL190W
3343,YKL191W
3344,YKL192C
3345,YKL193C
3346,YKL194C
3347,YKL195W
3348,YKL196C
3349,YKL197C
3350,YKL198C
3351,YKL201C
3352,YKL202W
3353,YKL203C
3354,YKL204W
3355,YKL205W
3356,YKL206C
3357,YKL207W
3358,YKL208W
3359,YKL209C
3360,YKL210W
3361,YKL211C
3362,YKL212W
3363,YKL213C
3364,YKL214C
3365,YKL215C
3366,YKL216W
3367,YKL217W
3368,YKL218C
3369,YKL219W
3370,YKL220C
3371,YKL221W
3372,YKL222C
3373,YKR001C
3374,YKR002W
3375,YKR003W
3376,YKR004C
3377,YKR005C
3378,YKR006C
3379,YKR007W
3380,YKR008W
3381,YKR009C
3382,YKR010C
3383,YKR011C
3384,YKR013W
3385,YKR014C
3386,YKR015C
3387,YKR016W
3388,YKR017C
3389,YKR018C
3390,YKR019C
3391,YKR020W
3392,YKR021W
3393,YKR022C
3394,YKR023W
3395,YKR024C
3396,YKR025W
3397,YKR026C
3398,YKR027W
3399,YKR028W
3400,YKR029C
3401,YKR030W
3402,YKR031C
3403,YKR034W
3404,YKR036C
3405,YKR037C
3406,YKR038C
3407,YKR039W
3408,YKR042W
3409,YKR043C
3410,YKR044W
3411,YKR045C
3412,YKR046C
3413,YKR047W
3414,YKR048C
3415,YKR049C
3416,YKR050W
3417,YKR051W
3418,YKR052C
3419,YKR053C
3420,YKR054C
3421,YKR055W
3422,YKR056W
3423,YKR057W
3424,YKR058W
3425,YKR059W
3426,YKR060W
3427,YKR061W
3428,YKR062W
3429,YKR063C
3430,YKR064W
3431,YKR065C
3432,YKR066C
3433,YKR067W
3434,YKR068C
3435,YKR069W
3436,YKR070W
3437,YKR071C
3438,YKR072C
3439,YKR074W
3440,YKR075C
3441,YKR076W
3442,YKR077W
3443,YKR078W
3444,YKR079C
3445,YKR080W
3446,YKR081C
3447,YKR082W
3448,YKR083C
3449,YKR084C
3450,YKR085C
3451,YKR086W
3452,YKR087C
3453,YKR088C
3454,YKR089C
3455,YKR090W
3456,YKR091W
3457,YKR092C
3458,YKR093W
3459,YKR094C
3460,YKR095W
3461,YKR095W-A
3462,YKR096W
3463,YKR097W
3464,YKR098C
3465,YKR099W
3466,YKR100C
3467,YKR101W
3468,YKR102W
3469,YKR103W
3470,YKR104W
3471,YKR105C
3472,YKR106W
3473,YLL001W
3474,YLL002W
3475,YLL003W
3476,YLL004W
3477,YLL005C
3478,YLL006W
3479,YLL007C
3480,YLL008W
3481,YLL009C
3482,YLL010C
3483,YLL011W
3484,YLL012W
3485,YLL013C
3486,YLL014W
3487,YLL015W
3488,YLL016W
3489,YLL017W
3490,YLL018C
3491,YLL018C-A
3492,YLL019C
3493,YLL019C
3494,YLL021W
3495,YLL022C
3496,YLL023C
3497,YLL024C
3498,YLL025W
3499,YLL026W
3500,YLL027W
3501,YLL028W
3502,YLL029W
3503,YLL031C
3504,YLL032C
3505,YLL033W
3506,YLL034C
3507,YLL035W
3508,YLL036C
3509,YLL038C
3510,YLL039C
3511,YLL040C
3512,YLL041C
3513,YLL042C
3514,YLL043W
3515,YLL045C
3516,YLL048C
3517,YLL049W
3518,YLL050C
3519,YLL051C
3520,YLL053C
3521,YLL053C
3522,YLL054C
3523,YLL055W
3524,YLL056C
3525,YLL057C
3526,YLL058W
3527,YLL059C
3528,YLL060C
3529,YLL061W
3530,YLL062C
3531,YLL063C
3532,YLR001C
3533,YLR002C
3534,YLR003C
3535,YLR004C
3536,YLR005W
3537,YLR006C
3538,YLR007W
3539,YLR008C
3540,YLR009W
3541,YLR010C
3542,YLR011W
3543,YLR014C
3544,YLR015W
3545,YLR016C
3546,YLR017W
3547,YLR018C
3548,YLR019W
3549,YLR020C
3550,YLR021W
3551,YLR022C
3552,YLR023C
3553,YLR024C
3554,YLR025W
3555,YLR026C
3556,YLR027C
3557,YLR028C
3558,YLR029C
3559,YLR030W
3560,YLR031W
3561,YLR032W
3562,YLR033W
3563,YLR034C
3564,YLR035C
3565,YLR036C
3566,YLR037C
3567,YLR038C
3568,YLR039C
3569,YLR040C
3570,YLR042C
3571,YLR043C
3572,YLR044C
3573,YLR045C
3574,YLR046C
3575,YLR047C
3576,YLR048W
3577,YLR049C
3578,YLR050C
3579,YLR051C
3580,YLR052W
3581,YLR053C
3582,YLR054C
3583,YLR055C
3584,YLR056W
3585,YLR057W
3586,YLR058C
3587,YLR059C
3588,YLR060W
3589,YLR063W
3590,YLR064W
3591,YLR065C
3592,YLR066W
3593,YLR067C
3594,YLR068W
3595,YLR069C
3596,YLR070C
3597,YLR071C
3598,YLR072W
3599,YLR073C
3600,YLR074C
3601,YLR075W
3602,YLR077W
3603,YLR078C
3604,YLR079W
3605,YLR080W
3606,YLR081W
3607,YLR082C
3608,YLR083C
3609,YLR084C
3610,YLR085C
3611,YLR086W
3612,YLR087C
3613,YLR088W
3614,YLR089C
3615,YLR090W
3616,YLR091W
3617,YLR092W
3618,YLR093C
3619,YLR094C
3620,YLR095C
3621,YLR096W
3622,YLR097C
3623,YLR098C
3624,YLR099C
3625,YLR099W-A
3626,YLR100W
3627,YLR102C
3628,YLR103C
3629,YLR104W
3630,YLR105C
3631,YLR106C
3632,YLR107W
3633,YLR108C
3634,YLR109W
3635,YLR110C
3636,YLR113W
3637,YLR114C
3638,YLR115W
3639,YLR116W
3640,YLR117C
3641,YLR118C
3642,YLR119W
3643,YLR120C
3644,YLR120W-A
3645,YLR121C
3646,YLR125W
3647,YLR126C
3648,YLR127C
3649,YLR128W
3650,YLR129W
3651,YLR130C
3652,YLR131C
3653,YLR132C
3654,YLR133W
3655,YLR134W
3656,YLR135W
3657,YLR136C
3658,YLR137W
3659,YLR138W
3660,YLR139C
3661,YLR141W
3662,YLR141W
3663,YLR142W
3664,YLR143W
3665,YLR144C
3666,YLR145W
3667,YLR146C
3668,YLR146W-A
3669,YLR147C
3670,YLR148W
3671,YLR149C
3672,YLR150W
3673,YLR151C
3674,YLR152C
3675,YLR153C
3676,YLR154C
3677,YLR163C
3678,YLR164W
3679,YLR165C
3680,YLR166C
3681,YLR167W
3682,YLR168C
3683,YLR169W
3684,YLR172C
3685,YLR173W
3686,YLR174W
3687,YLR175W
3688,YLR176C
3689,YLR177W
3690,YLR178C
3691,YLR179C
3692,YLR180W
3693,YLR181C
3694,YLR182W
3695,YLR183C
3696,YLR185W
3697,YLR186W
3698,YLR187W
3699,YLR188W
3700,YLR189C
3701,YLR190W
3702,YLR191W
3703,YLR192C
3704,YLR193C
3705,YLR194C
3706,YLR195C
3707,YLR196W
3708,YLR197W
3709,YLR199C
3710,YLR200W
3711,YLR201C
3712,YLR201C
3713,YLR203C
3714,YLR204W
3715,YLR205C
3716,YLR206W
3717,YLR207W
3718,YLR208W
3719,YLR209C
3720,YLR210W
3721,YLR211C
3722,YLR212C
3723,YLR213C
3724,YLR214W
3725,YLR215C
3726,YLR216C
3727,YLR218C
3728,YLR219W
3729,YLR220W
3730,YLR221C
3731,YLR222C
3732,YLR223C
3733,YLR223C
3734,YLR224W
3735,YLR225C
3736,YLR226W
3737,YLR227C
3738,YLR228C
3739,YLR229C
3740,YLR230W
3741,YLR231C
3742,YLR233C
3743,YLR234W
3744,YLR237W
3745,YLR238W
3746,YLR239C
3747,YLR240W
3748,YLR241W
3749,YLR242C
3750,YLR243W
3751,YLR244C
3752,YLR245C
3753,YLR246W
3754,YLR247C
3755,YLR248W
3756,YLR249W
3757,YLR250W
3758,YLR251W
3759,YLR251W
3760,YLR253W
3761,YLR254C
3762,YLR256W
3763,YLR257W
3764,YLR258W
3765,YLR259C
3766,YLR260W
3767,YLR262C
3768,YLR262C
3769,YLR262C-A
3770,YLR263W
3771,YLR264C-A
3772,YLR264W
3773,YLR265C
3774,YLR266C
3775,YLR267W
3776,YLR268W
3777,YLR269C
3778,YLR270W
3779,YLR271W
3780,YLR272C
3781,YLR273C
3782,YLR274W
3783,YLR275W
3784,YLR276C
3785,YLR277C
3786,YLR278C
3787,YLR279W
3788,YLR283W
3789,YLR284C
3790,YLR285C-A
3791,YLR285W
3792,YLR286C
3793,YLR287C
3794,YLR287C-A
3795,YLR288C
3796,YLR289W
3797,YLR290C
3798,YLR291C
3799,YLR292C
3800,YLR293C
3801,YLR295C
3802,YLR295C
3803,YLR297W
3804,YLR298C
3805,YLR299W
3806,YLR300W
3807,YLR301W
3808,YLR303W
3809,YLR304C
3810,YLR305C
3811,YLR306W
3812,YLR307C-A
3813,YLR309C
3814,YLR310C
3815,YLR312C
3816,YLR312W-A
3817,YLR313C
3818,YLR314C
3819,YLR315W
3820,YLR316C
3821,YLR318W
3822,YLR319C
3823,YLR320W
3824,YLR321C
3825,YLR323C
3826,YLR324W
3827,YLR325C
3828,YLR326W
3829,YLR327C
3830,YLR328W
3831,YLR329W
3832,YLR330W
3833,YLR332W
3834,YLR333C
3835,YLR335W
3836,YLR336C
3837,YLR337C
3838,YLR340W
3839,YLR341W
3840,YLR342W
3841,YLR342W-A
3842,YLR343W
3843,YLR344W
3844,YLR345W
3845,YLR346C
3846,YLR347C
3847,YLR348C
3848,YLR350W
3849,YLR351C
3850,YLR352W
3851,YLR353W
3852,YLR354C
3853,YLR355C
3854,YLR356W
3855,YLR357W
3856,YLR358C
3857,YLR359W
3858,YLR360W
3859,YLR361C
3860,YLR361C-A
3861,YLR362W
3862,YLR363C
3863,YLR363W-A
3864,YLR364W
3865,YLR367W
3866,YLR368W
3867,YLR369W
3868,YLR370C
3869,YLR371W
3870,YLR372W
3871,YLR373C
3872,YLR375W
3873,YLR376C
3874,YLR377C
3875,YLR378C
3876,YLR379W
3877,YLR380W
3878,YLR381W
3879,YLR382C
3880,YLR383W
3881,YLR384C
3882,YLR386W
3883,YLR387C
3884,YLR388W
3885,YLR389C
3886,YLR390W
3887,YLR390W-A
3888,YLR392C
3889,YLR393W
3890,YLR394W
3891,YLR395C
3892,YLR396C
3893,YLR397C
3894,YLR398C
3895,YLR399C
3896,YLR401C
3897,YLR403W
3898,YLR404W
3899,YLR405W
3900,YLR406C
3901,YLR407W
3902,YLR408C
3903,YLR409C
3904,YLR410W
3905,YLR410W-B
3906,YLR410W-B
3907,YLR411W
3908,YLR412W
3909,YLR413W
3910,YLR414C
3911,YLR417W
3912,YLR418C
3913,YLR419W
3914,YLR420W
3915,YLR421C
3916,YLR422W
3917,YLR423C
3918,YLR424W
3919,YLR425W
3920,YLR426W
3921,YLR427W
3922,YLR429W
3923,YLR430W
3924,YLR431C
3925,YLR432W
3926,YLR433C
3927,YLR435W
3928,YLR436C
3929,YLR437C
3930,YLR438C-A
3931,YLR438W
3932,YLR439W
3933,YLR440C
3934,YLR441C
3935,YLR442C
3936,YLR443W
3937,YLR446W
3938,YLR447C
3939,YLR448W
3940,YLR449W
3941,YLR450W
3942,YLR451W
3943,YLR452C
3944,YLR453C
3945,YLR454W
3946,YLR455W
3947,YLR456W
3948,YLR457C
3949,YLR459W
3950,YLR460C
3951,YLR461W
3952,YML001W
3953,YML002W
3954,YML003W
3955,YML004C
3956,YML005W
3957,YML006C
3958,YML007C-A
3959,YML007W
3960,YML008C
3961,YML009C
3962,YML009C-A
3963,YML010W
3964,YML010W
3965,YML011C
3966,YML012W
3967,YML013W
3968,YML014W
3969,YML015C
3970,YML016C
3971,YML017W
3972,YML018C
3973,YML019W
3974,YML020W
3975,YML021C
3976,YML022W
3977,YML023C
3978,YML024W
3979,YML025C
3980,YML026C
3981,YML027W
3982,YML028W
3983,YML029W
3984,YML030W
3985,YML031W
3986,YML032C
3987,YML034W
3988,YML035C
3989,YML036W
3990,YML037C
3991,YML038C
3992,YML041C
3993,YML042W
3994,YML043C
3995,YML046W
3996,YML048W
3997,YML049C
3998,YML050W
3999,YML051W
4000,YML052W
4001,YML053C
4002,YML054C
4003,YML055W
4004,YML056C
4005,YML057W
4006,YML058W
4007,YML058W-A
4008,YML059C
4009,YML060W
4010,YML061C
4011,YML062C
4012,YML063W
4013,YML064C
4014,YML065W
4015,YML066C
4016,YML067C
4017,YML068W
4018,YML069W
4019,YML070W
4020,YML071C
4021,YML072C
4022,YML073C
4023,YML074C
4024,YML075C
4025,YML076C
4026,YML077W
4027,YML078W
4028,YML079W
4029,YML080W
4030,YML081C-A
4031,YML081W
4032,YML082W
4033,YML083C
4034,YML085C
4035,YML086C
4036,YML087C
4037,YML088W
4038,YML091C
4039,YML092C
4040,YML093W
4041,YML094W
4042,YML095C
4043,YML096W
4044,YML097C
4045,YML098W
4046,YML099C
4047,YML099W-A
4048,YML100W
4049,YML101C
4050,YML102W
4051,YML103C
4052,YML104C
4053,YML105C
4054,YML106W
4055,YML107C
4056,YML108W
4057,YML109W
4058,YML110C
4059,YML111W
4060,YML112W
4061,YML113W
4062,YML114C
4063,YML115C
4064,YML116W
4065,YML117W
4066,YML117W
4067,YML118W
4068,YML119W
4069,YML120C
4070,YML121W
4071,YML122C
4072,YML123C
4073,YML124C
4074,YML125C
4075,YML126C
4076,YML127W
4077,YML128C
4078,YML129C
4079,YML130C
4080,YML131W
4081,YMR001C
4082,YMR002W
4083,YMR003W
4084,YMR004W
4085,YMR005W
4086,YMR006C
4087,YMR007W
4088,YMR008C
4089,YMR009W
4090,YMR010W
4091,YMR011W
4092,YMR012W
4093,YMR013C
4094,YMR013C
4095,YMR014W
4096,YMR015C
4097,YMR016C
4098,YMR017W
4099,YMR018W
4100,YMR019W
4101,YMR020W
4102,YMR021C
4103,YMR022W
4104,YMR023C
4105,YMR024W
4106,YMR025W
4107,YMR026C
4108,YMR027W
4109,YMR028W
4110,YMR029C
4111,YMR030W
4112,YMR031C
4113,YMR032W
4114,YMR033W
4115,YMR034C
4116,YMR035W
4117,YMR036C
4118,YMR037C
4119,YMR038C
4120,YMR039C
4121,YMR040W
4122,YMR041C
4123,YMR042W
4124,YMR043W
4125,YMR044W
4126,YMR047C
4127,YMR048W
4128,YMR049C
4129,YMR052W
4130,YMR053C
4131,YMR053C
4132,YMR054W
4133,YMR055C
4134,YMR056C
4135,YMR057C
4136,YMR058W
4137,YMR059W
4138,YMR060C
4139,YMR061W
4140,YMR062C
4141,YMR063W
4142,YMR064W
4143,YMR065W
4144,YMR066W
4145,YMR067C
4146,YMR068W
4147,YMR070W
4148,YMR071C
4149,YMR072W
4150,YMR073C
4151,YMR074C
4152,YMR075W
4153,YMR076C
4154,YMR077C
4155,YMR078C
4156,YMR079W
4157,YMR080C
4158,YMR081C
4159,YMR083W
4160,YMR084W
4161,YMR085W
4162,YMR086C-A
4163,YMR086W
4164,YMR087W
4165,YMR088C
4166,YMR089C
4167,YMR090W
4168,YMR091C
4169,YMR092C
4170,YMR093W
4171,YMR094W
4172,YMR095C
4173,YMR096W
4174,YMR097C
4175,YMR098C
4176,YMR099C
4177,YMR100W
4178,YMR101C
4179,YMR102C
4180,YMR103C
4181,YMR104C
4182,YMR105C
4183,YMR106C
4184,YMR107W
4185,YMR108W
4186,YMR109W
4187,YMR110C
4188,YMR111C
4189,YMR112C
4190,YMR113W
4191,YMR114C
4192,YMR115W
4193,YMR116C
4194,YMR117C
4195,YMR118C
4196,YMR119W
4197,YMR119W
4198,YMR120C
4199,YMR121C
4200,YMR122W-A
4201,YMR123W
4202,YMR124W
4203,YMR125W
4204,YMR126C
4205,YMR127C
4206,YMR128W
4207,YMR129W
4208,YMR130W
4209,YMR131C
4210,YMR132C
4211,YMR133W
4212,YMR134W
4213,YMR135C
4214,YMR136W
4215,YMR137C
4216,YMR138W
4217,YMR139W
4218,YMR140W
4219,YMR141C
4220,YMR141W-A
4221,YMR142C
4222,YMR143W
4223,YMR144W
4224,YMR145C
4225,YMR146C
4226,YMR147W
4227,YMR148W
4228,YMR149W
4229,YMR150C
4230,YMR151W
4231,YMR152W
4232,YMR153C-A
4233,YMR153W
4234,YMR154C
4235,YMR155W
4236,YMR156C
4237,YMR157C
4238,YMR158C-A
4239,YMR158W
4240,YMR160W
4241,YMR161W
4242,YMR162C
4243,YMR163C
4244,YMR164C
4245,YMR165C
4246,YMR166C
4247,YMR167W
4248,YMR168C
4249,YMR169C
4250,YMR170C
4251,YMR171C
4252,YMR172W
4253,YMR173W
4254,YMR173W
4255,YMR174C
4256,YMR175W
4257,YMR175W-A
4258,YMR176W
4259,YMR177W
4260,YMR178W
4261,YMR179W
4262,YMR180C
4263,YMR181C
4264,YMR182C
4265,YMR182W-A
4266,YMR183C
4267,YMR184W
4268,YMR185W
4269,YMR186W
4270,YMR187C
4271,YMR188C
4272,YMR189W
4273,YMR190C
4274,YMR191W
4275,YMR192W
4276,YMR193C-A
4277,YMR193W
4278,YMR194C-B
4279,YMR194W
4280,YMR195W
4281,YMR196W
4282,YMR197C
4283,YMR198W
4284,YMR199W
4285,YMR200W
4286,YMR201C
4287,YMR202W
4288,YMR203W
4289,YMR204C
4290,YMR205C
4291,YMR206W
4292,YMR207C
4293,YMR208W
4294,YMR209C
4295,YMR210W
4296,YMR211W
4297,YMR212C
4298,YMR213W
4299,YMR214W
4300,YMR215W
4301,YMR216C
4302,YMR217W
4303,YMR218C
4304,YMR219W
4305,YMR220W
4306,YMR221C
4307,YMR222C
4308,YMR223W
4309,YMR224C
4310,YMR225C
4311,YMR226C
4312,YMR227C
4313,YMR228W
4314,YMR229C
4315,YMR230W
4316,YMR231W
4317,YMR232W
4318,YMR233W
4319,YMR234W
4320,YMR235C
4321,YMR236W
4322,YMR237W
4323,YMR238W
4324,YMR239C
4325,YMR240C
4326,YMR241W
4327,YMR242C
4328,YMR243C
4329,YMR244C-A
4330,YMR245W
4331,YMR246W
4332,YMR247C
4333,YMR250W
4334,YMR251W
4335,YMR251W-A
4336,YMR252C
4337,YMR253C
4338,YMR254C
4339,YMR255W
4340,YMR256C
4341,YMR257C
4342,YMR258C
4343,YMR259C
4344,YMR260C
4345,YMR261C
4346,YMR262W
4347,YMR263W
4348,YMR264W
4349,YMR265C
4350,YMR266W
4351,YMR267W
4352,YMR268C
4353,YMR269W
4354,YMR270C
4355,YMR271C
4356,YMR272C
4357,YMR273C
4358,YMR274C
4359,YMR275C
